pitcher_id,event
543408,Pop Out
594792,Groundout
594792,Groundout
594792,Groundout
543408,Single
543408,Home Run
573109,Flyout
573109,Flyout
573109,Strikeout
594792,Flyout
594792,Strikeout
501593,Single
501593,Groundout
457768,Flyout
457768,Single
457768,Grounded Into DP
462382,Strikeout
462382,Strikeout
462382,Single
462382,Groundout
445197,Flyout
445197,Strikeout
445197,Hit By Pitch
445197,Lineout
276351,Strikeout
276351,Groundout
276351,Groundout
543606,Strikeout
543606,Flyout
543606,Strikeout
456068,Flyout
456068,Single
456068,Single
456068,Walk
456068,Grounded Into DP
543606,Pop Out
543606,Strikeout
543606,Groundout
456068,Groundout
456068,Groundout
456068,Strikeout
543606,Strikeout
543606,Double
543606,Hit By Pitch
543606,Lineout
543606,Strikeout
456068,Strikeout
456068,Single
456068,Walk
456068,Pop Out
456068,Strikeout
543606,Flyout
543606,Groundout
543606,Strikeout
456068,Strikeout
456068,Groundout
456068,Groundout
543606,Flyout
543606,Strikeout
543606,Flyout
456068,Walk
456068,Grounded Into DP
456068,Groundout
543606,Pop Out
543606,Single
543606,Grounded Into DP
456068,Strikeout
456068,Groundout
456068,Walk
456068,Walk
451085,Walk
451085,Walk
451085,Strikeout
543606,Groundout
543606,Flyout
542924,Flyout
592329,Pop Out
592329,Flyout
592329,Walk
592329,Runner Out
448178,Strikeout
448178,Strikeout
448178,Walk
448178,Strikeout
542960,Strikeout
542960,Double
542960,Single
449079,Groundout
502202,Single
502202,Strikeout
502202,Strikeout
502202,Strikeout
421685,Flyout
421685,Strikeout
421685,Strikeout
519144,Groundout
519144,Single
519144,Forceout
519144,Groundout
421685,Strikeout
421685,Strikeout
421685,Groundout
519144,Groundout
519144,Groundout
519144,Single
519144,Groundout
421685,Strikeout
421685,Groundout
421685,Strikeout
519144,Strikeout
519144,Flyout
519144,Single
519144,Lineout
421685,Lineout
421685,Flyout
421685,Single
421685,Groundout
519144,Groundout
519144,Field Error
519144,Forceout
519144,Forceout
421685,Flyout
421685,Pop Out
421685,Flyout
519144,Lineout
519144,Groundout
519144,Single
519144,Walk
519144,Strikeout
421685,Strikeout
421685,Strikeout
421685,Flyout
519144,Strikeout
519144,Walk
519144,Single
519144,Home Run
519144,Flyout
519144,Strikeout
421685,Walk
421685,Single
421685,Flyout
491646,Double Play
543726,Field Error
543726,Strikeout
543726,Sac Fly
543726,Strikeout
571704,Field Error
571704,Walk
571704,Single
571704,Strikeout
571704,Flyout
571704,Walk
571704,Walk
449097,Flyout
468396,Strikeout
468396,Flyout
468396,Flyout
449097,Flyout
449097,Flyout
449097,Catcher Interference
449097,Strikeout
518633,Groundout
518633,Groundout
518633,Groundout
500779,Pop Out
500779,Double
500779,Hit By Pitch
500779,Pop Out
500779,Single
500779,Groundout
518633,Strikeout
518633,Groundout
518633,Double
518633,Single
518633,Home Run
518633,Strikeout
500779,Strikeout
500779,Flyout
500779,Lineout
518633,Groundout
518633,Flyout
518633,Strikeout
500779,Groundout
500779,Hit By Pitch
500779,Single
500779,Home Run
500779,Groundout
500779,Walk
500779,Groundout
518633,Double
518633,Pop Out
518633,Strikeout
518633,Single
518633,Lineout
500779,Single
500779,Strikeout
500779,Single
500779,Fielders Choice Out
500779,Lineout
518633,Single
518633,Strikeout
518633,Groundout
500779,Single
500779,Flyout
500779,Strikeout
500779,Single
500779,Single
500779,Strikeout
518633,Double
518633,Single
430630,Sac Fly
430630,Strikeout
430630,Strikeout
457915,Single
457915,Forceout
457915,Single
457915,Grounded Into DP
516969,Strikeout
516969,Single
516969,Forceout
516969,Runner Out
435043,Lineout
435043,Walk
435043,Single
435043,Flyout
435043,Groundout
451584,Strikeout
451584,Strikeout
451584,Single
451584,Groundout
474029,Single
474029,Flyout
474029,Home Run
474029,Strikeout
474029,Groundout
518813,Groundout
518813,Flyout
518813,Groundout
444857,Lineout
444857,Strikeout
444857,Single
444857,Flyout
471911,Flyout
471911,Strikeout
471911,Strikeout
444857,Strikeout
444857,Groundout
444857,Single
444857,Strikeout
471911,Strikeout
471911,Groundout
471911,Walk
471911,Single
471911,Lineout
444857,Groundout
444857,Bunt Groundout
444857,Flyout
471911,Groundout
471911,Pop Out
471911,Strikeout
444857,Flyout
444857,Home Run
444857,Groundout
444857,Groundout
471911,Strikeout
471911,Strikeout
471911,Flyout
444857,Flyout
444857,Groundout
444857,Single
444857,Strikeout
471911,Single
471911,Forceout
471911,Strikeout
471911,Groundout
444857,Groundout
444857,Single
444857,Pop Out
444857,Groundout
471911,Groundout
471911,Double
471911,Strikeout
471911,Strikeout
444857,Strikeout
444857,Groundout
491159,Strikeout
471911,Strikeout
444935,Walk
444935,Single
519240,Grounded Into DP
450212,Home Run
450212,Single
450212,Sac Bunt
450212,Pop Out
450212,Strikeout
543766,Strikeout
543766,Flyout
543766,Walk
543766,Lineout
501789,Strikeout
501789,Flyout
501789,Groundout
592102,Strikeout
592102,Pop Out
592102,Strikeout
503449,Lineout
503449,Double
503449,Pop Out
503449,Flyout
572750,Walk
572750,Grounded Into DP
572750,Double
572750,Groundout
503449,Pop Out
503449,Single
503449,Groundout
572750,Walk
572750,Forceout
572750,Forceout
572750,Strikeout
503449,Lineout
503449,Groundout
503449,Groundout
572750,Strikeout
572750,Strikeout
572750,Walk
572750,Home Run
572750,Flyout
503449,Groundout
503449,Groundout
503449,Lineout
572750,Single
572750,Strikeout
572750,Groundout
572750,Lineout
503449,Double
503449,Groundout
503449,Single
503449,Single
503449,Strikeout
572750,Strikeout
572750,Flyout
572750,Pop Out
503449,Strikeout
503449,Lineout
503449,Double
503449,Lineout
572750,Walk
572750,Single
572750,Grounded Into DP
543184,Groundout
503449,Flyout
503449,Home Run
503449,Groundout
503449,Groundout
453156,Groundout
453156,Flyout
453156,Groundout
455009,Strikeout
455009,Double
455009,Home Run
455009,Groundout
455009,Strikeout
493603,Groundout
493603,Flyout
493603,Walk
493603,Strikeout
502026,Groundout
502026,Strikeout
502026,Lineout
115629,Groundout
115629,Single
115629,Single
115629,Groundout
115629,Single
115629,Single
115629,Strikeout
408061,Flyout
408061,Home Run
408061,Strikeout
408061,Strikeout
446099,Strikeout
446099,Groundout
446099,Groundout
434671,Pop Out
434671,Pop Out
434671,Groundout
445060,Flyout
445060,Flyout
445060,Walk
445060,Groundout
434671,Pop Out
434671,Strikeout
434671,Strikeout
445060,Groundout
445060,Strikeout
445060,Flyout
434671,Single
434671,Flyout
434671,Forceout
434671,Strikeout
445060,Walk
445060,Double
445060,Flyout
445060,Single
445060,Double
445060,Intent Walk
445060,Flyout
445060,Single
445060,Strikeout
434671,Groundout
434671,Single
434671,Strikeout
434671,Pop Out
445060,Walk
445060,Single
445060,Triple
431162,Double
431162,Groundout
431162,Intent Walk
431162,Lineout
431162,Groundout
434671,Flyout
434671,Pop Out
434671,Groundout
431162,Groundout
431162,Walk
431162,Single
431162,Single
431162,Sac Fly
431162,Single
543242,Groundout
434671,Double
434671,Strikeout
434671,Groundout
434671,Pop Out
457744,Lineout
457744,Groundout
457744,Groundout
434671,Pop Out
434671,Walk
434671,Walk
434671,Strikeout
553970,Groundout
457744,Single
457744,Single
457744,Double
457744,Pop Out
457744,Flyout
457744,Lineout
571871,Strikeout
571871,Strikeout
571871,Groundout
430641,Double
430641,Flyout
430641,Groundout
430641,Single
430641,Walk
430641,Groundout
456379,Single
456379,Strikeout
456379,Flyout
465657,Flyout
519455,Strikeout
519455,Lineout
519455,Pop Out
594798,Groundout
594798,Single
594798,Strikeout
594798,Home Run
594798,Lineout
519455,Groundout
519455,Single
519455,Single
519455,Single
519455,Bunt Pop Out
519455,Single
519455,Strikeout
594798,Lineout
594798,Flyout
594798,Strikeout
519455,Flyout
519455,Lineout
519455,Groundout
594798,Strikeout
594798,Groundout
594798,Walk
594798,Single
594798,Strikeout
519455,Groundout
519455,Flyout
519455,Pop Out
594798,Pop Out
594798,Groundout
594798,Double
594798,Intent Walk
594798,Strikeout
519455,Strikeout
519455,Flyout
519455,Pop Out
594798,Pop Out
594798,Groundout
594798,Single
594798,Groundout
519455,Strikeout
519455,Single
519455,Forceout
519455,Pop Out
594798,Double
594798,Strikeout
594798,Pop Out
594798,Groundout
489334,Lineout
489334,Lineout
489334,Walk
489334,Groundout
606160,Pop Out
606160,Double
606160,Fielders Choice Out
606160,Intent Walk
606160,Strikeout
595014,Groundout
595014,Single
595014,Double Play
606160,Groundout
606160,Strikeout
606160,Flyout
519322,Strikeout
519322,Groundout
519322,Strikeout
502190,Lineout
502190,Groundout
502190,Groundout
543037,Groundout
543037,Strikeout
543037,Home Run
543037,Groundout
502190,Walk
502190,Lineout
502190,Double
502190,Strikeout
502190,Intent Walk
502190,Strikeout
543037,Field Error
543037,Grounded Into DP
543037,Flyout
502190,Groundout
502190,Groundout
502190,Lineout
543037,Double
543037,Sac Bunt
543037,Strikeout
543037,Groundout
502190,Strikeout
502190,Double
502190,Pop Out
502190,Double
502190,Intent Walk
502190,Strikeout
543037,Single
543037,Groundout
543037,Walk
543037,Strikeout
543037,Single
543037,Walk
543037,Pop Out
502190,Walk
502190,Walk
502190,Groundout
502190,Sac Fly
502190,Strikeout
543037,Single
543037,Strikeout
543037,Strikeout
543037,Strikeout
502190,Strikeout
502190,Lineout
502190,Single
502190,Walk
502190,Single
571561,Strikeout
453172,Strikeout
453172,Groundout
453172,Groundout
571561,Walk
571561,Lineout
571561,Lineout
488674,Single
488674,Forceout
453172,Groundout
453172,Strikeout
453172,Single
455374,Single
491708,Strikeout
471822,Groundout
471822,Groundout
471822,Flyout
453265,Strikeout
453265,Groundout
453265,Single
453265,Forceout
547973,Single
547973,Groundout
547973,Groundout
547973,Strikeout
543746,Strikeout
543746,Strikeout
543746,Single
543746,Groundout
543331,Single
543331,Sac Bunt
543331,Strikeout
543331,Flyout
453343,Groundout
453343,Groundout
453343,Single
453343,Strikeout
543331,Groundout
543331,Groundout
543331,Groundout
467785,Pop Out
467785,Hit By Pitch
467785,Strikeout
467785,Walk
467785,Single
435221,Pop Out
435221,Strikeout
435221,Single
435221,Home Run
435221,Strikeout
488768,Flyout
488768,Groundout
488768,Home Run
488768,Strikeout
435221,Strikeout
435221,Groundout
435221,Strikeout
488768,Lineout
488768,Single
488768,Single
488768,Walk
488768,Walk
488768,Field Error
488768,Forceout
435221,Strikeout
435221,Strikeout
435221,Walk
435221,Groundout
488768,Home Run
488768,Single
488768,Walk
488768,Single
488768,Pop Out
488768,Strikeout
435221,Strikeout
435221,Strikeout
435221,Single
435221,Double
435221,Groundout
488768,Strikeout
488768,Groundout
488768,Lineout
435221,Groundout
435221,Groundout
435221,Single
435221,Single
435221,Strikeout
488768,Home Run
488768,Single
488768,Strikeout
488768,Strikeout
488768,Strikeout
435221,Home Run
435221,Double
435221,Double
572089,Strikeout
520980,Strikeout
520980,Groundout
543883,Double
543883,Single
543883,Strikeout
543883,Fielders Choice Out
571057,Single
571057,Groundout
520980,Groundout
520980,Groundout
520980,Pop Out
571057,Lineout
571057,Strikeout
571057,Groundout
434442,Lineout
434442,Single
434442,Strikeout
434442,Groundout
518875,Strikeout
518875,Flyout
518875,Triple
518875,Lineout
407908,Groundout
407908,Single
407908,Flyout
407908,Strikeout
476451,Single
476451,Sac Bunt
476451,Flyout
476451,Walk
476451,Strikeout
476451,Groundout
518790,Hit By Pitch
518790,Groundout
518790,Strikeout
518790,Groundout
476451,Single
476451,Groundout
476451,Groundout
476451,Double
476451,Double
476451,Lineout
518790,Groundout
518790,Lineout
518790,Flyout
476451,Groundout
476451,Strikeout
476451,Single
476451,Lineout
518790,Groundout
518790,Groundout
518790,Strikeout
476451,Single
476451,Sac Bunt
476451,Walk
476451,Single
476451,Forceout
476451,Lineout
518790,Groundout
518790,Walk
518790,Single
518790,Strikeout
518790,Walk
518790,Pop Out
476451,Double
476451,Groundout
476451,Single
543339,Strikeout
543339,Groundout
518790,Double
518790,Groundout
518790,Groundout
518790,Strikeout
543339,Groundout
543339,Flyout
543339,Double
543339,Lineout
518790,Double
518790,Strikeout
518790,Groundout
518790,Pop Out
517414,Groundout
517414,Flyout
517414,Flyout
466948,Single
466948,Forceout
466948,Lineout
466948,Groundout
605359,Single
605359,Flyout
605359,Single
605359,Strikeout
605359,Groundout
489265,Strikeout
489265,Groundout
489265,Groundout
605359,Single
605359,Home Run
424144,Flyout
424144,Groundout
424144,Flyout
433586,Groundout
433586,Groundout
433586,Single
433586,Strikeout
453562,Walk
453562,Forceout
453562,Forceout
453562,Walk
453562,Strikeout
458681,Flyout
458681,Strikeout
458681,Groundout
453562,Strikeout
453562,Pop Out
453562,Lineout
458681,Strikeout
458681,Flyout
458681,Strikeout
453562,Single
453562,Strikeout
453562,Forceout
453562,Single
453562,Strikeout
458681,Pop Out
458681,Strikeout
458681,Groundout
453562,Groundout
453562,Flyout
453562,Strikeout
458681,Strikeout
458681,Triple
458681,Walk
458681,Strikeout
458681,Lineout
453562,Flyout
453562,Flyout
453562,Flyout
458681,Flyout
458681,Pop Out
458681,Strikeout
453562,Groundout
453562,Pop Out
453562,Walk
453562,Double
453562,Groundout
458681,Strikeout
458681,Flyout
458681,Strikeout
453562,Lineout
453562,Strikeout
453562,Strikeout
458681,Hit By Pitch
458681,Single
543779,Sac Bunt
543779,Sac Fly
543779,Strikeout
457435,Strikeout
457435,Single
519166,Flyout
467008,Lineout
279571,Bunt Groundout
279571,Flyout
279571,Strikeout
444468,Lineout
444468,Groundout
444468,Flyout
431148,Single
431148,Sac Bunt
431148,Groundout
431148,Strikeout
446321,Flyout
446321,Groundout
446321,Groundout
431148,Strikeout
431148,Strikeout
431148,Strikeout
446321,Strikeout
446321,Pop Out
446321,Double
431148,Pop Out
431148,Strikeout
431148,Strikeout
446321,Flyout
446321,Single
446321,Triple
446321,Hit By Pitch
446321,Single
446321,Bunt Pop Out
446321,Walk
446321,Double
446321,Groundout
431148,Groundout
431148,Lineout
431148,Walk
431148,Strikeout
446321,Single
446321,Walk
446321,Field Error
446321,Lineout
446321,Strikeout
446321,Groundout
431148,Groundout
431148,Strikeout
431148,Strikeout
446321,Groundout
446321,Single
446321,Single
446321,Single
446321,Single
548337,Forceout
548337,Forceout
431148,Flyout
431148,Flyout
431148,Pop Out
548337,Lineout
548337,Single
548337,Single
548337,Double
548337,Single
548337,Strikeout
548337,Strikeout
431148,Field Error
431148,Flyout
431148,Strikeout
431148,Walk
431148,Lineout
548337,Walk
548337,Lineout
548337,Groundout
548337,Pop Out
519096,Strikeout
519096,Flyout
519096,Single
519096,Flyout
607309,Single
607309,Pop Out
607309,Pop Out
607309,Pop Out
571439,Lineout
571439,Double
571439,Strikeout
571439,Strikeout
501381,Strikeout
501381,Lineout
501381,Strikeout
285079,Walk
285079,Strikeout
285079,Flyout
501381,Groundout
501381,Pop Out
501381,Groundout
285079,Double
285079,Flyout
285079,Groundout
285079,Strikeout
501381,Single
501381,Double
501381,Single
501381,Flyout
501381,Strikeout
501381,Strikeout
285079,Groundout
285079,Strikeout
285079,Walk
285079,Walk
285079,Flyout
501381,Single
501381,Strikeout
501381,Flyout
501381,Pop Out
285079,Flyout
285079,Groundout
285079,Groundout
501381,Groundout
501381,Single
501381,Single
501381,Sac Fly
501381,Strikeout
285079,Flyout
285079,Single
285079,Grounded Into DP
501381,Flyout
501381,Flyout
501381,Walk
501381,Lineout
285079,Single
285079,Groundout
285079,Sac Fly
285079,Groundout
455119,Flyout
455119,Groundout
455119,Groundout
285079,Strikeout
285079,Single
612434,Flyout
612434,Strikeout
476454,Groundout
476454,Walk
476454,Single
476454,Walk
476454,Groundout
476454,Groundout
571901,Double
571901,Single
571901,Hit By Pitch
446399,Strikeout
446399,Intent Walk
446399,Hit By Pitch
446399,Single
532077,Strikeout
532077,Flyout
453192,Groundout
453192,Strikeout
453192,Groundout
571527,Flyout
571527,Groundout
571527,Walk
571527,Single
571527,Forceout
475416,Groundout
475416,Strikeout
475416,Groundout
571527,Single
571527,Grounded Into DP
571527,Walk
571527,Strikeout
475416,Groundout
475416,Strikeout
475416,Strikeout
571527,Lineout
571527,Groundout
571527,Single
571527,Single
571527,Walk
571527,Single
571527,Walk
571527,Triple
571527,Single
571527,Forceout
475416,Strikeout
475416,Single
475416,Walk
475416,Forceout
475416,Walk
475416,Single
475416,Strikeout
430661,Strikeout
430661,Walk
430661,Pop Out
430661,Flyout
475416,Groundout
475416,Single
475416,Lineout
475416,Pop Out
430661,Pop Out
430661,Flyout
430661,Field Error
430661,Single
430661,Pop Out
475416,Strikeout
475416,Lineout
475416,Groundout
518603,Strikeout
518603,Strikeout
518603,Flyout
475416,Strikeout
475416,Flyout
475416,Groundout
518603,Strikeout
518603,Groundout
518603,Walk
518603,Single
518603,Strikeout
444520,Walk
444520,Strikeout
444520,Single
444520,Pop Out
444520,Lineout
472610,Single
472610,Groundout
472610,Field Error
472610,Strikeout
472610,Groundout
518927,Strikeout
518927,Groundout
518927,Flyout
518617,Groundout
518617,Flyout
518617,Single
518617,Groundout
465629,Strikeout
465629,Single
465629,Forceout
465629,Groundout
450172,Groundout
450172,Single
450172,Double Play
433579,Double
433579,Sac Bunt
433579,Groundout
433579,Groundout
450172,Flyout
450172,Flyout
450172,Groundout
433579,Strikeout
433579,Groundout
433579,Lineout
450172,Strikeout
450172,Pop Out
450172,Flyout
433579,Walk
433579,Single
433579,Sac Bunt
433579,Pop Out
433579,Flyout
450172,Flyout
450172,Flyout
450172,Double
450172,Strikeout
433579,Single
433579,Flyout
433579,Flyout
433579,Flyout
450172,Groundout
450172,Flyout
450172,Strikeout
433579,Triple
433579,Pop Out
433579,Flyout
433579,Lineout
450172,Strikeout
450172,Groundout
450172,Groundout
433579,Double
433579,Groundout
433579,Double
433579,Groundout
433579,Home Run
457915,Lineout
450172,Groundout
450172,Strikeout
450172,Hit By Pitch
450172,Walk
450172,Single
450172,Flyout
458006,Field Error
458006,Flyout
458006,Pop Out
458006,Forceout
450172,Groundout
450172,Double
450172,Groundout
450172,Flyout
502085,Single
502085,Strikeout
502085,Fielders Choice Out
502085,Walk
502085,Groundout
518813,Groundout
518813,Strikeout
518813,Strikeout
592879,Double
592879,Single
592879,Sac Fly
592879,Strikeout
592879,Pop Out
545333,Walk
545333,Strikeout
545333,Walk
545333,Strikeout
545333,Strikeout
592879,Double
592879,Flyout
592879,Strikeout
592879,Single
592879,Flyout
545333,Strikeout
545333,Strikeout
545333,Walk
545333,Walk
545333,Pop Out
592879,Groundout
592879,Triple
592879,Walk
592879,Pop Out
592879,Pop Out
545333,Strikeout
545333,Flyout
